id,source_tier,publisher,title,url,retrieved_at,access_status,robots_status,terms_status,copyright_use
SRC-RMIT-MASONRY-TIES-CAVITIES,2,RMIT University,Masonry cladding — ties and cavities,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/13_cladding_systems/04_masonry_cladding/page_002.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Concepts paraphrased from public educational material; historical numerical guidance is not encoded.
SRC-RMIT-MASONRY-VENEER,2,RMIT University,Masonry cladding — brick veneer introduction,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/13_cladding_systems/04_masonry_cladding/page_001.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Concepts paraphrased from public educational material; historical numerical guidance is not encoded.
SRC-RMIT-NOGGING,2,RMIT University Learning Lab,Timber wall framing — Noggings,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/11_wall_systems/01_timber_wall_framing/page_008.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RMIT-RAFTER,2,RMIT University Learning Lab,Conventional roof framing — Rafters,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/12_roof_systems/02_conventional_roof_framing/page_010.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RMIT-REINFORCEMENT-SUPPORTS,2,RMIT University,Supporting concrete reinforcement,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/10_floor_systems/03_concrete_slab_reinforcement/page_002.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Concepts paraphrased from public educational material.
SRC-RMIT-RIDGEBOARD,2,RMIT University Learning Lab,Conventional roof framing — Ridgeboards,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/12_roof_systems/02_conventional_roof_framing/page_011.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RMIT-ROOF-INTRO,2,RMIT University Learning Lab,Conventional roof framing — Introduction,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/12_roof_systems/02_conventional_roof_framing/page_001.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RMIT-ROOF-STRUT,2,RMIT University Learning Lab,Conventional roof framing — Roof struts,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/12_roof_systems/02_conventional_roof_framing/page_006.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RMIT-ROOF-TILE-FIXING,2,RMIT University,Fixing terracotta and cement tiles,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/12_roof_systems/10_roof_cladding_tiles/page_002.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Physical fixing and capping concepts paraphrased; diagrams and teaching text are not reproduced.
SRC-RMIT-STEPPED-FOOTING,2,RMIT University,Stepped footings,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/09_footing_systems/05_stepped_footings/page_001.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Concepts paraphrased from public educational material.
SRC-RMIT-STIFFENED-RAFT,2,RMIT University,Stiffened raft slabs,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/09_footing_systems/06_concrete_slabs/page_001.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Concepts paraphrased from public educational material; old numerical examples are not used as current requirements.
SRC-RMIT-STIFFENED-RAFT-DETAIL,2,RMIT University,More about stiffened raft slabs,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/09_footing_systems/06_concrete_slabs/page_002.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Used for placement concepts only; legacy BCA numeric references are not treated as current requirements.
SRC-RMIT-STRIP-FOOTING,2,RMIT University,Strip footings — Introduction,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/09_footing_systems/04_strip_footings/page_001.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Concepts paraphrased from public educational material.
SRC-RMIT-STRUTTING-BEAM,2,RMIT University Learning Lab,Conventional roof framing — Strutting beams,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/12_roof_systems/02_conventional_roof_framing/page_004.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RMIT-STUMP-PAD,2,RMIT University,Stump and pad footings — Introduction,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/09_footing_systems/03_stump_pad/page_001.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Concepts paraphrased from public educational material.
SRC-RMIT-TOP-PLATE,2,RMIT University Learning Lab,Timber wall framing — Top plate,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/11_wall_systems/01_timber_wall_framing/page_002.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RMIT-TRUSS-BRACING,2,RMIT University Learning Lab,Roof trusses — Bracing,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/12_roof_systems/05_roof_trusses_bracing/page_001.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RMIT-TRUSS-CONNECTIONS,2,RMIT University Learning Lab,Roof trusses — Common truss connections,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/12_roof_systems/06_roof_trusses_connections/page_001.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RMIT-TRUSS-GENERAL,2,RMIT University Learning Lab,Roof trusses — General,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/12_roof_systems/04_roof_trusses_general/page_001.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RMIT-TRUSS-MEMBERS,2,RMIT University Learning Lab,Terms for roof truss members,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/12_roof_systems/04_roof_trusses_general/page_003.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RMIT-UNDERPURLIN,2,RMIT University Learning Lab,Conventional roof framing — Underpurlins,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/12_roof_systems/02_conventional_roof_framing/page_008.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RMIT-WAFFLE-RAFT,2,RMIT University,Waffle raft slabs,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/09_footing_systems/06_concrete_slabs/page_005.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Concepts paraphrased from public educational material; old numerical examples are not used as current requirements.
SRC-RMIT-WAFFLE-RAFT-FEATURES,2,RMIT University,Features of waffle raft slabs,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/09_footing_systems/06_concrete_slabs/page_006.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Used to identify void formers, ribs and reinforcement options; historical dimensions are not encoded."
SRC-RMIT-WALL-BRACING,2,RMIT University Learning Lab,Wall systems — Bracing,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/11_wall_systems/02_bracing/page_001.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RMIT-WALL-INTRO,2,RMIT University Learning Lab,Timber wall framing — Introduction,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/11_wall_systems/01_timber_wall_framing/page_001.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RONDO-DUO-EXPOSED-GRID,3,Rondo Building Services,Australian exposed-grid suspended ceiling system anatomy,https://www.rondo.com.au/products/ceilings/duo-exposed-grid-ceiling-system,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Generic main tee, cross tee, perimeter trim, suspension and lay-in panel terminology paraphrased; proprietary capacities and details remain selected-system evidence."
SRC-RONDO-KEYLOCK-SUSPENDED,3,Rondo Building Services,Australian concealed suspended ceiling system anatomy,https://www.rondo.com.au/products/ceilings/key-lock-concealed-suspended-ceiling-system,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Generic rails, channels, rods, clips, brackets, tracks and joiners paraphrased; proprietary names, capacities and spacings remain selected-system evidence."
SRC-SA-AS-1288-2021,1,Standards Australia,AS 1288:2021 public metadata,https://store.standards.org.au/product/as-1288-2021,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official public title, scope and status metadata only; licensed standard content is not accessed or reproduced."
SRC-SA-AS-13007-6-2022,1,Standards Australia,AS 13007.6:2022 public metadata,https://store.standards.org.au/product/as-13007-6-2022,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official public title, scope and status metadata only; test and classification content is not reproduced."
SRC-SA-AS-1428-1-2021,1,Standards Australia,AS 1428.1:2021 — Design for access and mobility — General requirements for access — New building work,https://store.standards.org.au/product/as-1428-1-2021,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Public designation, edition and scope metadata only; no licensed accessible-design dimensions or figures stored."
SRC-SA-AS-1530-4-2014,1,Standards Australia,AS 1530.4:2014 public metadata,https://store.standards.org.au/product/as-1530-4-2014,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official public title, scope and publication metadata only; fire-test procedures and criteria are not reproduced."
SRC-SA-AS-1530-8-1-2018,1,Standards Australia,AS 1530.8.1:2018 public product metadata,https://store.standards.org.au/product/as-1530-8-1-2018,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Public designation, title and publication status only; licensed test methods are not stored."
SRC-SA-AS-1530-8-2-2018,1,Standards Australia,AS 1530.8.2:2018 public product metadata,https://store.standards.org.au/product/as-1530-8-2-2018,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Public designation, title and publication status only; licensed test methods are not stored."
SRC-SA-AS-1562-1-2018,1,Standards Australia,AS 1562.1:2018 public metadata,https://store.standards.org.au/product/as-1562-1-2018,2026-08-16T00:00:00+10:00,public_metadata,not_checked_no_crawl,not_checked,Official public product metadata only; licensed standard content is not accessed or reproduced.
SRC-SA-AS-1562-3-2006,1,Standards Australia,AS 1562.3-2006 public metadata,https://store.standards.org.au/product/as-1562-3-2006,2026-08-16T00:00:00+10:00,public_metadata,not_checked_no_crawl,not_checked,Official public product metadata and contents only; licensed standard text is not accessed or reproduced.
SRC-SA-AS-1603-3-2018,1,Standards Australia,AS 1603.3:2018 public metadata,https://store.standards.org.au/product/as-1603-3-2018,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official public title, point-type heat detector scope and status metadata only; licensed test requirements are not reproduced."
SRC-SA-AS-1668-2-2012,1,Standards Australia,AS 1668.2:2012 public metadata,https://store.standards.org.au/product/as-1668-2-2012,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official public title, mechanical-ventilation scope and publication metadata only; licensed design provisions are not reproduced."
SRC-SA-AS-1670-1-2024,1,Standards Australia,AS 1670.1:2024 public metadata,https://store.standards.org.au/product/as-1670-1-2024,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official public title, scope, edition and status metadata only; system-design requirements are not reproduced."
SRC-SA-AS-1851-2012,1,Standards Australia,AS 1851:2012 public metadata,https://store.standards.org.au/product/as-1851-2012,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official public maintenance-standard title, scope and status metadata only; servicing requirements are not reproduced."
SRC-SA-AS-1905-1-2015,1,Standards Australia,AS 1905.1:2015 public metadata,https://store.standards.org.au/product/as-1905-1-2015,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official public title, doorset scope, amendment and status metadata only; licensed construction and installation provisions are not reproduced."
SRC-SA-AS-1926-1-2012,1,Standards Australia,AS 1926.1:2012 public product metadata,https://store.standards.org.au/product/as-1926-1-2012,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Public designation, title and superseded status only; licensed standard text is not stored."
